"","Código","Departamento","caracteristica","grupo","observaciones"
"1221","11","Retalhuleu","Idioma en el que aprendió a hablar","Señas",34
"1222","12","San Marcos","Idioma en el que aprendió a hablar","Señas",134
"1223","13","Huehuetenango","Idioma en el que aprendió a hablar","Señas",88
"1224","14","Quiché","Idioma en el que aprendió a hablar","Señas",191
"1225","15","Baja Verapaz","Idioma en el que aprendió a hablar","Señas",71
"1226","16","Alta Verapaz","Idioma en el que aprendió a hablar","Señas",283
"1227","17","Petén","Idioma en el que aprendió a hablar","Señas",91
"1228","18","Izabal","Idioma en el que aprendió a hablar","Señas",85
"1229","19","Zacapa","Idioma en el que aprendió a hablar","Señas",43
"1230","20","Chiquimula","Idioma en el que aprendió a hablar","Señas",79
"1231","21","Jalapa","Idioma en el que aprendió a hablar","Señas",47
"1232","22","Jutiapa","Idioma en el que aprendió a hablar","Señas",77
"1233","1","Guatemala","Idioma en el que aprendió a hablar","Otro idioma",3889
"1234","2","El Progreso","Idioma en el que aprendió a hablar","Otro idioma",21
"1235","3","Sacatepéquez","Idioma en el que aprendió a hablar","Otro idioma",338
"1236","4","Chimaltenango","Idioma en el que aprendió a hablar","Otro idioma",445
"1237","5","Escuintla","Idioma en el que aprendió a hablar","Otro idioma",288
"1238","6","Santa Rosa","Idioma en el que aprendió a hablar","Otro idioma",191
"1239","7","Sololá","Idioma en el que aprendió a hablar","Otro idioma",119
"1240","8","Totonicapán","Idioma en el que aprendió a hablar","Otro idioma",69
"1241","9","Quetzaltenango","Idioma en el que aprendió a hablar","Otro idioma",491
"1242","10","Suchitepéquez","Idioma en el que aprendió a hablar","Otro idioma",147
"1243","11","Retalhuleu","Idioma en el que aprendió a hablar","Otro idioma",112
"1244","12","San Marcos","Idioma en el que aprendió a hablar","Otro idioma",364
"1245","13","Huehuetenango","Idioma en el que aprendió a hablar","Otro idioma",19062
"1246","14","Quiché","Idioma en el que aprendió a hablar","Otro idioma",208
"1247","15","Baja Verapaz","Idioma en el que aprendió a hablar","Otro idioma",43
"1248","16","Alta Verapaz","Idioma en el que aprendió a hablar","Otro idioma",173
"1249","17","Petén","Idioma en el que aprendió a hablar","Otro idioma",122
"1250","18","Izabal","Idioma en el que aprendió a hablar","Otro idioma",214
"1251","19","Zacapa","Idioma en el que aprendió a hablar","Otro idioma",57
"1252","20","Chiquimula","Idioma en el que aprendió a hablar","Otro idioma",62
"1253","21","Jalapa","Idioma en el que aprendió a hablar","Otro idioma",48
"1254","22","Jutiapa","Idioma en el que aprendió a hablar","Otro idioma",79
"1255","1","Guatemala","Idioma en el que aprendió a hablar","No habla",2104
"1256","2","El Progreso","Idioma en el que aprendió a hablar","No habla",150
"1257","3","Sacatepéquez","Idioma en el que aprendió a hablar","No habla",243
"1258","4","Chimaltenango","Idioma en el que aprendió a hablar","No habla",731
"1259","5","Escuintla","Idioma en el que aprendió a hablar","No habla",747
"1260","6","Santa Rosa","Idioma en el que aprendió a hablar","No habla",383
"1261","7","Sololá","Idioma en el que aprendió a hablar","No habla",447
"1262","8","Totonicapán","Idioma en el que aprendió a hablar","No habla",477
"1263","9","Quetzaltenango","Idioma en el que aprendió a hablar","No habla",858
"1264","10","Suchitepéquez","Idioma en el que aprendió a hablar","No habla",661
"1265","11","Retalhuleu","Idioma en el que aprendió a hablar","No habla",350
"1266","12","San Marcos","Idioma en el que aprendió a hablar","No habla",973
"1267","13","Huehuetenango","Idioma en el que aprendió a hablar","No habla",1161
"1268","14","Quiché","Idioma en el que aprendió a hablar","No habla",1078
"1269","15","Baja Verapaz","Idioma en el que aprendió a hablar","No habla",397
"1270","16","Alta Verapaz","Idioma en el que aprendió a hablar","No habla",956
"1271","17","Petén","Idioma en el que aprendió a hablar","No habla",479
"1272","18","Izabal","Idioma en el que aprendió a hablar","No habla",466
"1273","19","Zacapa","Idioma en el que aprendió a hablar","No habla",252
"1274","20","Chiquimula","Idioma en el que aprendió a hablar","No habla",393
"1275","21","Jalapa","Idioma en el que aprendió a hablar","No habla",287
"1276","22","Jutiapa","Idioma en el que aprendió a hablar","No habla",403
"1277","1","Guatemala","Población de 4 años o más","No hay grupo",2806497
"1278","2","El Progreso","Población de 4 años o más","No hay grupo",162594
"1279","3","Sacatepéquez","Población de 4 años o más","No hay grupo",306541
"1280","4","Chimaltenango","Población de 4 años o más","No hay grupo",560280
"1281","5","Escuintla","Población de 4 años o más","No hay grupo",671337
"1282","6","Santa Rosa","Población de 4 años o más","No hay grupo",363438
"1283","7","Sololá","Población de 4 años o más","No hay grupo",386477
"1284","8","Totonicapán","Población de 4 años o más","No hay grupo",380433
"1285","9","Quetzaltenango","Población de 4 años o más","No hay grupo",732644
"1286","10","Suchitepéquez","Población de 4 años o más","No hay grupo",503605
"1287","11","Retalhuleu","Población de 4 años o más","No hay grupo",297336
"1288","12","San Marcos","Población de 4 años o más","No hay grupo",927949
"1289","13","Huehuetenango","Población de 4 años o más","No hay grupo",1042956
"1290","14","Quiché","Población de 4 años o más","No hay grupo",850655
"1291","15","Baja Verapaz","Población de 4 años o más","No hay grupo",270113
"1292","16","Alta Verapaz","Población de 4 años o más","No hay grupo",1082785
"1293","17","Petén","Población de 4 años o más","No hay grupo",492043
"1294","18","Izabal","Población de 4 años o más","No hay grupo",371688
"1295","19","Zacapa","Población de 4 años o más","No hay grupo",225364
"1296","20","Chiquimula","Población de 4 años o más","No hay grupo",374636
"1297","21","Jalapa","Población de 4 años o más","No hay grupo",309460
"1298","22","Jutiapa","Población de 4 años o más","No hay grupo",448066
