text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @chari_BJD: 🐢퇴마신부 폴씨와 뱀파이어 르노🐥
#Halloween https://t.co/x52kO1tuvP",FALSE,0,NA,2019-10-30T18:47:55Z,FALSE,NA,1189614926483951616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DD_ddjojo,20,TRUE,FALSE,NA,NA
"ХЕЙ ХЕЙ ХЕЙЙЙ
ЗАВТРА #Halloween 🎃🥳
Уже выБрАлИ кОсТюМ?
Если нет, то вот вам пара вариантов:

- Человек-мумия (общаж… https://t.co/pNtj0weTFo",FALSE,0,NA,2019-10-30T18:47:55Z,TRUE,NA,1189614926173818881,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Xotsi1,0,FALSE,FALSE,NA,NA
We had a fang-tastic time at Boo Bash this year!🎃Don't forget to share your photos from the event using… https://t.co/ZkA0l1UxVC,FALSE,0,NA,2019-10-30T18:47:54Z,TRUE,NA,1189614925859176448,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FishersParks,0,FALSE,FALSE,NA,NA
RT @Essence: .@Ciara and @DangeRussWilson did not come to play this #Halloween. We stan these Beyonce and Jay Z costumes. (📽️: Ciara) https…,FALSE,0,NA,2019-10-30T18:47:54Z,FALSE,NA,1189614924395401217,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",geephakathi,210,TRUE,FALSE,NA,NA
"RT @MADANA_HQ: Be safe on #Halloween. Choose #MADANA.

#CyberSecurityMonth #CyberSecurityAwareness #CyberSecMonth https://t.co/ofZbNKpeGv",FALSE,0,NA,2019-10-30T18:47:54Z,FALSE,NA,1189614923300691968,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChristianJunger,9,TRUE,FALSE,NA,NA
"RT @NYSDOT: Scary fact: 6,283 #pedestrians were killed in 2018 nationwide.

On #Halloween, slow down, be extra alert &amp; watch for excited ki…",FALSE,0,NA,2019-10-30T18:47:54Z,FALSE,NA,1189614922143014913,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lgehlert07,7,TRUE,FALSE,NA,NA
RT @Essence: .@Ciara and @DangeRussWilson did not come to play this #Halloween. We stan these Beyonce and Jay Z costumes. (📽️: Ciara) https…,FALSE,0,NA,2019-10-30T18:47:53Z,FALSE,NA,1189614921681641479,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",siw_la,210,TRUE,FALSE,NA,NA
https://t.co/D27eCbldpD #Halloween #halloween2019 #BlackFriday #CyberMonday #IamStetsonBlack,FALSE,0,NA,2019-10-30T18:47:53Z,FALSE,NA,1189614921543274502,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stetsonblackiam,0,FALSE,FALSE,NA,NA
Creepy Crawly Colin the Caterpillar Cake! 🐛 At M&amp;S @marksandspencer #mands #creepycrawly #bugs #colinthecaterpillar… https://t.co/HJhqjVl1Vx,FALSE,1,NA,2019-10-30T18:47:53Z,TRUE,NA,1189614921417404423,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",All_Things_New_,0,FALSE,FALSE,NA,NA
"RT @FindAnyFilm: To celebrate #Halloween tomorrow, we've got a terrifying prize bundle up for grabs which is sure to get your skin crawling…",FALSE,0,NA,2019-10-30T18:47:53Z,FALSE,NA,1189614921417404417,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",silvernemesis,76,TRUE,FALSE,NA,NA
"RT @NintendoAmerica: It’s almost time for all the icky Inklings, occult Octolings, unnerving urchins, frightening flounders, and gruesome g…",FALSE,0,NA,2019-10-30T18:47:53Z,FALSE,NA,1189614920968523776,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PlanetUsamin,740,TRUE,FALSE,NA,NA
"It’s Mischief Night! 👻 

https://t.co/iz5jYbxe8X

#twitch #twitchstreamer #esportznetwork #wehappyfew… https://t.co/UtADiSQIme",FALSE,1,NA,2019-10-30T18:47:53Z,TRUE,NA,1189614919915687936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UndeadCaptainMo,0,FALSE,FALSE,NA,NA
"Dress up your hummus from #CafeAladdin with graveyard accoutrements for #Halloween!
#HappyHalloween #Ilovefargo… https://t.co/ZC5c96vx3s",FALSE,0,NA,2019-10-30T18:47:53Z,TRUE,NA,1189614918460465154,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cafealaddinfm,0,FALSE,FALSE,NA,NA
"RT @HYEONGJUN_TH: 🎃𝑯𝒂𝒑𝒑𝒚 𝑯𝒂𝒍𝒍𝒐𝒘𝒆𝒆𝒏✨

‘This is Halloween’

สุขสันต์วันฮาโลวีน~👻

ครั้งนี้ฮยองจุนปกป้องวอนอิทไม่ได้แล้ว วอนอิทต้องปกป้องฮยอง…",FALSE,0,NA,2019-10-30T18:47:52Z,FALSE,NA,1189614913989120002,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2678Samitar,137,TRUE,FALSE,NA,NA
RT @ByeonDuck_: 선비님을 지키는 몽달귀신 #Halloween👻 https://t.co/qCfwrZ4JgR,FALSE,0,NA,2019-10-30T18:47:51Z,FALSE,NA,1189614912290447360,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kkashi_S2,111,TRUE,FALSE,NA,NA
"RT @NintendoAmerica: It’s almost time for all the icky Inklings, occult Octolings, unnerving urchins, frightening flounders, and gruesome g…",FALSE,0,NA,2019-10-30T18:47:51Z,FALSE,NA,1189614910843564037,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarvellousBox15,740,TRUE,FALSE,NA,NA
"RT @ENBallet: 🎃In need of #Halloween costume inspiration?
Some of our favourite ballets serve spook-tacular looks... Take a peek at our thr…",FALSE,0,NA,2019-10-30T18:47:51Z,FALSE,NA,1189614909946040321,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Moonbootica,4,TRUE,FALSE,NA,NA
@Research4People I'd  Scream with pleasure if I won this fab #Halloween prize,FALSE,0,Research4People,2019-10-30T18:47:50Z,FALSE,1189089574120759296,1189614909048446976,2510570047,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",savvysaverme,0,FALSE,FALSE,NA,NA
RT @TheSoychild: @ComicsSnacks @YellowFlashGuy @EthanVanSciver @JonMalin @Huerta93Till @DonalTDeLay @dickandcomix @Plaster_Harris @Simon_Po…,FALSE,0,NA,2019-10-30T18:47:50Z,FALSE,NA,1189614908788400132,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SuperAnt_ZA,7,TRUE,FALSE,NA,NA
Clearly... lol #gayhalloween #gaylloween #halloween https://t.co/eJ4KI7ywcP,FALSE,1,NA,2019-10-30T18:47:50Z,FALSE,NA,1189614905663676419,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DiegoSans_Fans,0,FALSE,FALSE,NA,NA
"RT @XoLaurenElaineX: Where's wadlo ????👀
Well idk where he is but you can find me dressed as Waldo playing some spoopy music while jamming…",FALSE,0,NA,2019-10-30T18:47:49Z,FALSE,NA,1189614903566442496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JswitchGaming,3,TRUE,FALSE,NA,NA
"RT @Hanyo_ovo_: #Halloween 

마음눌러도 호박이 뜨지않아 슬픈분만 알티할수잇습니다.,",FALSE,0,NA,2019-10-30T18:47:48Z,FALSE,NA,1189614900860997632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Myang_Nu536,31571,TRUE,FALSE,NA,NA
"RT @BlizzleCham: ""They all LIV down here!""🎈👅🔥😍 #Halloween https://t.co/pXwAMA7AVX",FALSE,0,NA,2019-10-30T18:47:48Z,FALSE,NA,1189614898239725568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sports_PS4gamer,12,TRUE,FALSE,NA,NA
"RT @AgentGuyHoquet: Visiter un lieu hanté pour #Halloween, ça vous dit ? 🎃⤵️ https://t.co/9tt7H7zjj4 https://t.co/NKZon4vPZ0",FALSE,0,NA,2019-10-30T18:47:48Z,FALSE,NA,1189614897828642818,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jcchabret,0,TRUE,FALSE,NA,NA
"Who likes spooky films?😈 The 24 hour Halloween Horrifying Marathon starts TOMORROW, Oct 31st! Tune in at… https://t.co/PRNoxJn7dI",FALSE,0,NA,2019-10-30T18:47:48Z,TRUE,NA,1189614896700448780,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TBAEnet,0,FALSE,FALSE,NA,NA
"Halloween fun using pumpkin puppets to practice rhyming words with lfikes!
.
.
.
#halloween #rhymingwordsarefun… https://t.co/ldsGFkPOVd",FALSE,0,NA,2019-10-30T18:47:47Z,TRUE,NA,1189614893495771137,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",literacynowhtx,0,FALSE,FALSE,NA,NA
Who’s in the #halloween 🎃👻👹spirit? Scary cute cartoon by the talented @sharkcartoons! #happyhalloween… https://t.co/XH6eMbli2J,FALSE,2,NA,2019-10-30T18:47:47Z,TRUE,NA,1189614892703256578,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",epicdiving,1,FALSE,FALSE,NA,NA
RT @DogsTrust_IE: Never force your dog to wear a dog costume – loosely tied festive doggie bandanas are usually more acceptable for dogs. #…,FALSE,0,NA,2019-10-30T18:47:46Z,FALSE,NA,1189614891981819904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lorrs33,6,TRUE,FALSE,NA,NA
RT @JonMalin: MALIN AFTER MIDNIGHT HALLOWEEN SPECIAL going LIVE! Join us in chat! RT #MALINMILITIA #COMICSGATE #HALLOWEEN https://t.co/DE24…,FALSE,0,NA,2019-10-30T18:47:46Z,FALSE,NA,1189614890081669120,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Compop7,21,TRUE,FALSE,NA,NA
#EEUU | El mandatario y la primera dama fueron los protagonistas de una escena bastante extraña durante el evento d… https://t.co/VaresJ6PxM,FALSE,0,NA,2019-10-30T18:47:46Z,TRUE,NA,1189614889473642496,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",canaltn8,0,FALSE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T18:47:46Z,FALSE,NA,1189614888693456896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lifeofNarcisist,11530,TRUE,FALSE,NA,NA
"RT @Lu_LuHek: #할로윈
#Halloween
오다자 할로할로윈~👻🎃 https://t.co/RQxNipnZhS",FALSE,0,NA,2019-10-30T18:47:45Z,FALSE,NA,1189614887292456960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Joszaya,6,TRUE,FALSE,NA,NA
"RT @asmirny169: #ATEEZ #에이티즈 #YEOSANG #여상 #강여상  #sketch #ATEEZfanart #FANART #KPOP #kpopfanart  #Halloween 

Happy halloween~🎃 https://t.co…",FALSE,0,NA,2019-10-30T18:47:45Z,FALSE,NA,1189614886768259079,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CakeyEgam,157,TRUE,FALSE,NA,NA
RT @sprigwig: 🔊 Residents  what  are  you  going  as  for  #Halloween ?  Show  us  your  costumes.  Our  maintenance man  George  is  up  t…,FALSE,0,NA,2019-10-30T18:47:45Z,FALSE,NA,1189614886764122124,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nikniknature,7,TRUE,FALSE,NA,NA
RT @HAMON_luvP: #Halloween https://t.co/poPcK5DXTd,FALSE,0,NA,2019-10-30T18:47:45Z,FALSE,NA,1189614885925056512,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ttottipark4,10,TRUE,FALSE,NA,NA
"In honor of #Halloween and spooky season, here's a scary story that will make you *definitely* want to get your duc… https://t.co/CcxYZFHo7v",FALSE,0,NA,2019-10-30T18:47:45Z,TRUE,NA,1189614885493190657,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EnergyCircle,0,FALSE,FALSE,NA,NA
RT @claressewcrafty: Excited to share this item from my #etsy shop: #handmadeuk #handmade #Halloween #halloweenparty #TableRunners #Skulls…,FALSE,0,NA,2019-10-30T18:47:44Z,FALSE,NA,1189614882049744896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",claressewcrafty,1,TRUE,FALSE,NA,NA
"RT @ArtGuideAlex: Pumpkins..
#YayoiKusama #Halloween https://t.co/X8ZH3mu5sQ",FALSE,0,NA,2019-10-30T18:47:44Z,FALSE,NA,1189614881856638976,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",m0vemebrightly,7,TRUE,FALSE,NA,NA
RT @CDCemergency: Have a fa-boo-lous #Halloween. Keep your trick-or-treater safe &amp; healthy with the help of our Trick or Treat Checklist: h…,FALSE,0,NA,2019-10-30T18:47:43Z,FALSE,NA,1189614879868502016,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TishVictory,14,TRUE,FALSE,NA,NA
"#Halloween se celebra internacionalmente cada 31 de octubre, a continuación te compartimos ocho datos que todo cris… https://t.co/EoV6dBiKG9",FALSE,0,NA,2019-10-30T18:47:43Z,TRUE,NA,1189614879273037826,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rmariacolombia,0,FALSE,FALSE,NA,NA
"самайн близко какой спать
#halloween #samhain",FALSE,0,NA,2019-10-30T18:47:43Z,FALSE,NA,1189614879004676100,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",fbrana13,0,FALSE,FALSE,NA,NA
#BOO #scootinBoogie this #Halloween #country #americana #SouthernRock  @MandyRowden @BrendaCayMusic @georg_rob,FALSE,2,NA,2019-10-30T18:47:43Z,FALSE,NA,1189614876873891840,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I_PR_THINGS,1,FALSE,FALSE,NA,NA
"Halloween Special: The Reaper
https://t.co/VgreyTpMt5

#darebee #halloween #halloween2019 #fitness #exercise… https://t.co/MtbTjhQUJd",FALSE,0,NA,2019-10-30T18:47:41Z,TRUE,NA,1189614870792151041,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",PaddyMcGintay,0,FALSE,FALSE,NA,NA
@JuliK317 @Angel_xxx_xxx @Blueeyesaddict @scarboo @jbug411 @chima_tomha @Maqui_ @novred @DawnEMcAlister2… https://t.co/AwStv7JnHt,FALSE,1,JuliK317,2019-10-30T18:47:40Z,TRUE,1189487391645589510,1189614866098724864,28982918,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheWalkingCat1,0,FALSE,FALSE,NA,NA
RT @CHANNINGPOSTERS: #guacamole a la Boris Karloff. #Frankenstein #Halloween 🥑 https://t.co/CavhXljdfw,FALSE,0,NA,2019-10-30T18:47:40Z,FALSE,NA,1189614865901674496,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CharlieGouveia,22,TRUE,FALSE,NA,NA
#StandUpToCancer #Halloween colouring competition 🎃😀@CRUKCwmbran @CRUKShops @SU2CUK £1 per entry and a chance to wi… https://t.co/CrySTyOEti,FALSE,1,NA,2019-10-30T18:47:40Z,TRUE,NA,1189614865691885570,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CRUKCwmbran,1,FALSE,FALSE,NA,NA
"Suuuppperrr strrettttchy SLIME 💚 We’re having so much fun doing these workshops this #Halfterm! 
Are you booked on… https://t.co/6GCicklSM5",FALSE,0,NA,2019-10-30T18:47:40Z,TRUE,NA,1189614863896723460,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hobbycraft_RSL,0,FALSE,FALSE,NA,NA
RT @itsJCMD: nyahlynnjones: Never afraid of aunty Demi #tb #happyhalloween #zombie #demilovato #halloween https://t.co/MidqtZxKS7,FALSE,0,NA,2019-10-30T18:47:40Z,FALSE,NA,1189614863754125312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Victori62674850,30,TRUE,FALSE,NA,NA
"Magic is really very simple, all you've got to do is want something and then let yourself have it.👻… https://t.co/hjDMlaJ6Fw",FALSE,0,NA,2019-10-30T18:47:39Z,TRUE,NA,1189614859765387265,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",_likearose,0,FALSE,FALSE,NA,NA
#prague #Bohemia #Czechia #Halloween #spooky ~ #Cross this #bridge if you #dare https://t.co/eNfRxaEOqT,FALSE,0,NA,2019-10-30T18:47:39Z,FALSE,NA,1189614859027206145,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MoravianDigital,0,FALSE,FALSE,NA,NA
RT @pkamon_: จริงจังแค่ไหนคงไม่ต้องถาม @Jar_NPSR #halloween2019 #Halloween https://t.co/I3JXXDQfUt,FALSE,0,NA,2019-10-30T18:47:37Z,FALSE,NA,1189614854375559169,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nanny41645713,4,TRUE,FALSE,NA,NA
"RT @alicerauthor: Where will your dreams take you this Halloween? 
A Merman's Choice book 1 in the Sea of Love series $0.99 https://t.co/5Z…",FALSE,0,NA,2019-10-30T18:47:37Z,FALSE,NA,1189614854010740736,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BVSBooks,77,TRUE,FALSE,NA,NA
"RT @NintendoAmerica: It’s almost time for all the icky Inklings, occult Octolings, unnerving urchins, frightening flounders, and gruesome g…",FALSE,0,NA,2019-10-30T18:47:37Z,FALSE,NA,1189614852228169730,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fellztar,740,TRUE,FALSE,NA,NA
"#Halloween sweets hopefully surviving until tomorrow, hubby is convincing me every year 1,2,3...less won't hurt any… https://t.co/7f17XxnWG3",FALSE,0,NA,2019-10-30T18:47:37Z,TRUE,NA,1189614850768621571,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",midagedtravel,0,FALSE,FALSE,NA,NA
"RT @ggBustersBR: #버스터즈 #Busters #예서 #YeSeo #ChapeuzinhoVermelho #Halloween #Maquiagem #FoiMuitoDivertidoㅠㅠ #CestaDeDoces!!!"" https://t.co/0…",FALSE,0,NA,2019-10-30T18:47:36Z,FALSE,NA,1189614850290442240,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Yuli_ewe_,6,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T18:47:36Z,FALSE,NA,1189614849828868096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",REI_huwon,8586,TRUE,FALSE,NA,NA
"RT @unicajaCB: 🏀 ¡En una hora jugamos!
🆚@AquilaBasketTN
🏆 @EuroCup (J. 5)
⌚️ 20:45 h
🧛‍♂️ ¡Vente disfrazado por #Halloween al #FactorCarpen…",FALSE,0,NA,2019-10-30T18:47:35Z,FALSE,NA,1189614844103843842,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",EuroCup,1,TRUE,FALSE,NA,NA
RT @Tandem_Bank: @Tandem_Bank has a #treat for you this #Halloween! Win £200 @Flightgiftcard to choose a holiday destination from your favo…,FALSE,0,NA,2019-10-30T18:47:34Z,FALSE,NA,1189614841453072384,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",suejok,461,TRUE,FALSE,NA,NA
"Tricks, treats, and tons-o-fun at The Breathe Institute Patient Appreciation Day! 🎉🎃

#FallFun #Halloween… https://t.co/zJ9fQeeTzk",FALSE,0,NA,2019-10-30T18:47:34Z,TRUE,NA,1189614840823894016,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",JenniJuneLLC,0,FALSE,FALSE,NA,NA
"RT @RuedelaRep_Mars: ❗️ Trick or treat en République !
🎃 Venez préparer votre Halloween party rue de la Rép’ !
🧙‍♀️ Déguisements, 🍭 confise…",FALSE,0,NA,2019-10-30T18:47:34Z,FALSE,NA,1189614840471531520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CUTAYAR5,3,TRUE,FALSE,NA,NA
@Davorka1965774 @kreepazoidkelly @quembelle @3cheeks82 @AtlantisKane @BlankPetra @OutsideDarkness @MyLittleRascal8… https://t.co/QAyDljDhAh,FALSE,5,Davorka1965774,2019-10-30T18:47:34Z,TRUE,1189462495007821824,1189614840374906880,2809036954,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisLuiskiss1,1,FALSE,FALSE,NA,NA
RT @CDCemergency: Have a fa-boo-lous #Halloween. Keep your trick-or-treater safe &amp; healthy with the help of our Trick or Treat Checklist: h…,FALSE,0,NA,2019-10-30T18:47:34Z,FALSE,NA,1189614838957215744,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",APDInfo,14,TRUE,FALSE,NA,NA
"#Halloween 

할로윈에도 메이플
해피할로윈이다 이것드라~!! https://t.co/Yx7fF9YBkV",FALSE,0,NA,2019-10-30T18:47:33Z,FALSE,NA,1189614836235128832,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",c_0541,0,FALSE,FALSE,NA,NA
"4 years of my favourite little pumpkin. And yes, we squeezed another year out of the 2018 dress! #mylittlepumpkin… https://t.co/xdloHse6Kv",FALSE,0,NA,2019-10-30T18:47:33Z,TRUE,NA,1189614833810972672,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Juicywong,0,FALSE,FALSE,NA,NA
"RT @Baangtananni: 📌2018. Bangtan x #Halloween
@BTS_twt https://t.co/5IxzQlK13N",FALSE,0,NA,2019-10-30T18:47:32Z,FALSE,NA,1189614833630666752,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mahxe_,6,TRUE,FALSE,NA,NA
RT @WCVB: #Boston's beloved #duckling statues are all dressed up for #Halloween! 🎃What's your #costume this year? https://t.co/ERXQicJkQt,FALSE,0,NA,2019-10-30T18:47:32Z,FALSE,NA,1189614833328623616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MichelleDelNigr,77,TRUE,FALSE,NA,NA
"RT @NIFRSOFFICIAL: Group Commander Gerry Lennon is calling on the community to not engage in deliberate fire setting this Halloween, and to…",FALSE,0,NA,2019-10-30T18:47:32Z,FALSE,NA,1189614830585602048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MariaTCurry,8,TRUE,FALSE,NA,NA
"RT @Propagandacat_: ¿Qué sentido tiene criticar #Halloween y luego profesar el #ecumenismo? Quae autem conventio Christi cum Beliar, aut qu…",FALSE,0,NA,2019-10-30T18:47:31Z,FALSE,NA,1189614829520244737,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",helygranadillo,2,TRUE,FALSE,NA,NA
"This week/weekend I am about to make some old awful memories from last year, GREAT ones.

I'm going to make this ye… https://t.co/DnDM7xWcky",FALSE,0,NA,2019-10-30T18:47:31Z,TRUE,NA,1189614827729276931,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rachmarie98,0,FALSE,FALSE,NA,NA
"RT @HYEONGJUN_TH: 🎃𝑯𝒂𝒑𝒑𝒚 𝑯𝒂𝒍𝒍𝒐𝒘𝒆𝒆𝒏✨

‘This is Halloween’

สุขสันต์วันฮาโลวีน~👻

ครั้งนี้ฮยองจุนปกป้องวอนอิทไม่ได้แล้ว วอนอิทต้องปกป้องฮยอง…",FALSE,0,NA,2019-10-30T18:47:31Z,FALSE,NA,1189614825627717633,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",piengfah07,137,TRUE,FALSE,NA,NA
"RT @FindAnyFilm: To celebrate #Halloween tomorrow, we've got a terrifying prize bundle up for grabs which is sure to get your skin crawling…",FALSE,0,NA,2019-10-30T18:47:30Z,FALSE,NA,1189614823937630209,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",worduplancs,76,TRUE,FALSE,NA,NA
"RT @2GTHorror: 2GuysTalkingHorror’s Annual Scream-A-Thon!!!

Film #90
Dog Soldiers (2002)

A routine military exercise turns into a nightma…",FALSE,0,NA,2019-10-30T18:47:30Z,FALSE,NA,1189614823002247168,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",testpatternshow,2,TRUE,FALSE,NA,NA
"RT @nakayama1018: 冬至かぼちゃのプレイベント🎃😆

🎃Happy Halloween🎃
#ハロウィン #Halloween #カボチャ
#かぼちゃコロッケ #揚げ物大好き https://t.co/XiOSTJXBpD",FALSE,0,NA,2019-10-30T18:47:30Z,FALSE,NA,1189614822427525120,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Rose729R,1,TRUE,FALSE,NA,NA
"RT @ScienceChannel: In my #Halloween costume eating ALL the candy.  🍫

Did you know: Bats are the only mammals naturally capable of true an…",FALSE,0,NA,2019-10-30T18:47:30Z,FALSE,NA,1189614821819535361,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3zizcom,27,TRUE,FALSE,NA,NA
RT @Louwatson1908: Congratulations @twickerati estate agent John Woods for getting into the spirit of things #halloween #hauntedhouse https…,FALSE,0,NA,2019-10-30T18:47:30Z,FALSE,NA,1189614821332922368,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsjaneyb,3,TRUE,FALSE,NA,NA
"RT @hauntedohiobook: Sweet #Halloween horror....  ""The material used in the make-up of this costume consists simply of a few Domino Sugar c…",FALSE,0,NA,2019-10-30T18:47:29Z,FALSE,NA,1189614819944665088,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MouthyOldBat,2,TRUE,FALSE,NA,NA
Sleeping Beauty #Original #atelier #halloween #illustration #evangeline #griffon #eva #sleepingbeauty… https://t.co/N4dVxZ8z56,FALSE,0,NA,2019-10-30T18:47:29Z,TRUE,NA,1189614818174455808,NA,"<a href=""https://www.pixiv.net/"" rel=""nofollow"">pixiv: Post to Twitter</a>",roctistray,0,FALSE,FALSE,NA,NA
